age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_n,marital_n,education_n,default_n,housing_n,loan_n,contact_n,month_n,day_of_week_n,poutcome_n
37.0,106.0,1.0,999.0,2.0,-1.8,93.876,-40.0,0.668,5008.7,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
31.0,166.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
60.0,212.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,6.0,0.0,6.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0
38.0,438.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
30.0,302.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,72.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.967,5228.1,2.0,1.0,6.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
39.0,209.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
56.0,613.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.264,5099.1,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
45.0,278.0,6.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
34.0,157.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.955,5228.1,4.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
44.0,27.0,1.0,999.0,0.0,-1.7,94.027,-38.3,0.886,4991.6,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0
35.0,66.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,35.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
29.0,148.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,7.0,2.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
28.0,289.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
31.0,315.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,3.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0
44.0,37.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
51.0,141.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,6.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
39.0,162.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0
26.0,4.0,1.0,16.0,1.0,-1.1,94.601,-49.5,0.977,4963.6,4.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0
56.0,138.0,6.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0
39.0,241.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
36.0,59.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,2.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0
57.0,572.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0
40.0,49.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
42.0,180.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
47.0,134.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
59.0,295.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,5.0,0.0,6.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0
57.0,218.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,6.0,0.0,6.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0
34.0,267.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
41.0,320.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0
54.0,362.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0
43.0,79.0,2.0,3.0,2.0,-2.9,92.201,-31.4,0.838,5076.2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0
40.0,143.0,3.0,999.0,1.0,-2.9,92.963,-40.8,1.26,5076.2,7.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
35.0,105.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,4.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
33.0,511.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,395.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,2.0,2.0,6.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
30.0,474.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
30.0,170.0,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
25.0,157.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
34.0,266.0,1.0,999.0,0.0,-1.8,92.843,-50.0,1.726,5099.1,4.0,1.0,4.0,0.0,1.0,0.0,1.0,7.0,4.0,0.0
40.0,182.0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
50.0,133.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,165.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
57.0,218.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,4.0,1.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0
55.0,370.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,2.0,2.0,1.0,0.0,2.0,2.0,1.0,5.0,2.0,0.0
32.0,160.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,6.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0
35.0,152.0,5.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,4.0,1.0,4.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
36.0,56.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,2.0,2.0,6.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0
30.0,280.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,2.0,2.0,6.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0
38.0,283.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,3.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
53.0,70.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.962,5228.1,4.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0
39.0,5.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,270.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.959,5228.1,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0
41.0,306.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
45.0,111.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
56.0,540.0,1.0,999.0,1.0,-1.8,93.876,-40.0,0.701,5008.7,7.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
38.0,294.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,3.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0
39.0,335.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
32.0,329.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36.0,127.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50.0,140.0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
39.0,640.0,1.0,999.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,7.0,0.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0
35.0,14.0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
36.0,45.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,4.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
33.0,23.0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0
39.0,90.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,4.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
37.0,82.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.866,5228.1,4.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
38.0,166.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
31.0,92.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,4.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0
37.0,342.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
33.0,204.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
27.0,305.0,3.0,10.0,1.0,-3.0,92.713,-33.0,0.708,5023.5,4.0,1.0,6.0,0.0,1.0,0.0,1.0,6.0,1.0,2.0
36.0,205.0,1.0,4.0,1.0,-2.9,92.963,-40.8,1.266,5076.2,7.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0
39.0,156.0,4.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,3.0,0.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
39.0,58.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,4.0,1.0,4.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0
44.0,112.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.958,5228.1,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
49.0,206.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,3.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0
29.0,140.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,2.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
23.0,236.0,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0
32.0,231.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,4.0,1.0,6.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0
42.0,110.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,6.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0
37.0,122.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,1.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0
37.0,290.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0
27.0,207.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0
55.0,78.0,4.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,4.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
35.0,174.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,2.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0
30.0,232.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,2.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
58.0,29.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
35.0,178.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.864,5191.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
33.0,37.0,2.0,999.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,2.0,0.0,6.0,0.0,1.0,0.0,1.0,5.0,4.0,1.0
47.0,136.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
39.0,101.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
37.0,63.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.866,5228.1,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
26.0,145.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35.0,165.0,1.0,999.0,1.0,-1.7,94.215,-40.3,0.782,4991.6,6.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0
50.0,205.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.0,89.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,4.0,1.0,4.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0
53.0,384.0,5.0,999.0,0.0,1.4,93.444,-36.1,4.967,5228.1,2.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0
31.0,292.0,2.0,999.0,1.0,-1.8,93.369,-34.8,0.655,5008.7,2.0,2.0,4.0,0.0,1.0,0.0,1.0,7.0,1.0,1.0
52.0,106.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
33.0,375.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.958,5228.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
37.0,123.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0
28.0,98.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
31.0,117.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,3.0,0.0,3.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0
37.0,258.0,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
44.0,111.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,103.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,3.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
39.0,119.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.259,5099.1,4.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
55.0,205.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.962,5228.1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
28.0,59.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
52.0,241.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
42.0,56.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
62.0,515.0,2.0,999.0,2.0,-1.8,93.369,-34.8,0.635,5008.7,3.0,0.0,5.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0
30.0,34.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,2.0,2.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0
54.0,201.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,2.0,0.0,6.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0
53.0,210.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0
28.0,107.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
49.0,151.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
39.0,126.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.96,5228.1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
42.0,618.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,101.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
31.0,145.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0
32.0,166.0,3.0,12.0,2.0,-1.8,92.893,-46.2,1.264,5099.1,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35.0,71.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,7.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0
38.0,446.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
41.0,293.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,312.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
39.0,197.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,6.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
49.0,120.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,2.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0
32.0,349.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,2.0,1.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
46.0,182.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0
29.0,167.0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
28.0,43.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,4.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
37.0,604.0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
48.0,63.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
46.0,309.0,1.0,999.0,0.0,-2.9,92.469,-33.6,1.072,5076.2,2.0,1.0,6.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0
30.0,109.0,1.0,6.0,1.0,-3.4,92.649,-30.1,0.722,5017.5,2.0,1.0,6.0,0.0,1.0,0.0,1.0,5.0,0.0,2.0
34.0,82.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,2.0,1.0,6.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0
35.0,237.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
24.0,421.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34.0,96.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0
46.0,98.0,6.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
56.0,177.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,4.0,0.0,5.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0
54.0,157.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,4.0,0.0,4.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0
35.0,446.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,3.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
51.0,171.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57.0,532.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.354,5099.1,2.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
43.0,524.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,2.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
36.0,87.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
26.0,56.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
29.0,74.0,2.0,999.0,0.0,-1.8,92.843,-50.0,1.556,5099.1,3.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,0.0
27.0,121.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,5.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
38.0,260.0,5.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
53.0,406.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.967,5228.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
34.0,214.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
51.0,105.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0
28.0,177.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0
29.0,318.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
26.0,622.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.864,5228.1,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0
45.0,133.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,4.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
56.0,87.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0
49.0,583.0,2.0,6.0,1.0,-3.0,92.713,-33.0,0.717,5023.5,0.0,1.0,6.0,0.0,1.0,0.0,1.0,6.0,0.0,2.0
45.0,44.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54.0,18.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0
41.0,120.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,2.0,2.0,6.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0
47.0,200.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,2.0,2.0,6.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0
43.0,43.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,2.0,1.0,6.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0
